WELL_STRING,TEST_TYPE,DATE_STAMP,END_TIME,DURATION,SEPARATOR_TYPE,LIQUID_VOL_BBL,BSW,TOTAL_GAS_VOL_FT3,TEST_WATER_VOL,GL_DUAL_INDICATOR,GL_VOL_FT3,GL_INJ_TEMP_DEG_C,GL_INJ_PRESS_BAR,GAS_RATE_FROM_ORIFICE_FT3D,WHP_BARG,WHT_DEG_C,CHOKE_SIZE_64,CHOKE_ADJUSTABLE,SEPARATOR_PRESS_BARG,SEPARATOR_TEMPERATURE_DEG_C,OIL_GRAVITY_WTR,GAS_GRAVITY_AIR,WELL_FL_PRESS_BARG,WELL_FL_TEMP_DEG_C,CALC_BSW,CALC_GL_RATE_FT3D,CALC_OIL_RATE_BBLD,CALC_WTR_RATE_BBLD,CALC_GAS_RES_RATE_SCFD,SHRINKAGE_FACTOR,CORR_OIL_RATE_STBD,CORR_GAS_RES_RATE_MMSCFD,CORR_WTR_RATE_STBD,CORR_GL_RATE_MMSCFD,GTS_UPSTREAM_PRESS,WTR_SALINITY_PPM,TEST_STATUS,TEST_CODE,REMARKS,TRUNKLINE_PRESS_BAR,TEMP_FACTOR,INJ_PRESS,PGOR_MSCF_PER_BBL,WGR_BBL_PER_MMSCF,CGR_BBL_PER_MMSCF,LIQUID_TYPE,SAND_RATE,OPEN_ZONES,API_OIL,VALIDITY,WELL_NAME,PIS_DATE,NORM_PROD_DAYS,N_OPEN_RESERVOIR,TOTAL_THICKNESS,TOP_OPEN_PERF_DEPTH,Universal,Logging,Completion,weighted_avg_vsh,weighted_avg_phi,weighted_avg_sw,sum_thickness,D_THICKNESS,EVENT,LIQ_RATE,GLR,HP/LP,LAST_EVENT
B-G-15:S1,REFERENCE TEST,2020-06-29 08:30:00,2020-06-29 13:30:00,5,2 PHASE,205.0,22.0,1213595.2,0,NO,0.0,0.0,0.0,0,21.0,75.0,76.0,0,14.0,63.8,0.8652,0.7,14.5,,22.0,0.0,767.52,216.48,5825256.96,0.946773961523877,726.667950940346,5.85595740869059,228.757669997834,,0,0.0,SEPARATOR,TEST,"Test on HP, liquid counter 2""",,,,7.58971357098184,37.1623091455865,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3256.354166666664,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,996.277669997834,5847.021503566034,1.0,3256.0
B-G-15:S1,REFERENCE TEST,2020-06-30 08:30:00,2020-06-30 14:30:00,6,2 PHASE,249.0,25.0,1478494.65,0,NO,0.0,0.0,0.0,0,20.5,75.0,76.0,0,13.5,64.3,0.8652,0.7,14.5,,25.0,0.0,747.0,249.0,5913978.6,0.946959913851985,707.379055647432,5.94273431830285,262.114453700048,,0,0.0,SEPARATOR,TEST,"Test on HP, liquid counter 2""(Incorect previous data)",,,,7.91697269076304,42.1036356134262,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3257.354166666664,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,1009.114453700048,5860.5627719587565,1.0,3257.0
B-G-15:S1,REFERENCE TEST,2020-07-12 10:30:00,2020-07-12 15:30:00,5,2 PHASE,198.2,15.0,1174566.97,0,NO,0.0,0.0,0.0,0,20.0,75.0,76.0,0,14.0,62.0,0.8652,0.7,14.5,,15.0,0.0,808.656,142.704,5637921.456,0.948186910591895,766.757034362676,5.67058023577128,153.69439927878,,0,0.0,SEPARATOR,TEST,"Test on HP, liquid counter 2""",,,,6.97196515700123,25.3114558465747,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3269.4375,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,962.35039927878,5858.491314832167,1.0,3269.0
B-G-15:S1,REFERENCE TEST,2020-07-18 10:00:00,2020-07-18 15:00:00,5,2 PHASE,182.4,20.0,1333173.52,0,NO,0.0,0.0,0.0,0,21.0,76.0,76.0,0,14.0,63.5,0.8652,0.7,14.5,,20.0,0.0,700.416,175.104,6399232.896,0.947009557618856,663.300646301447,6.42729421358947,188.417828952483,,0,0.0,SEPARATOR,TEST,"Test on HP, liquid counter 2""",,,,9.1363316885965,27.3632797627124,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3275.416666666664,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,888.833828952483,7199.582967652891,1.0,3275.0
B-G-15:S1,REFERENCE TEST,2020-07-23 10:00:00,2020-07-23 15:00:00,5,2 PHASE,171.0,20.0,1322097.73,0,NO,0.0,0.0,0.0,0,21.5,74.5,76.0,0,14.0,62.8,0.8652,0.7,14.5,,20.0,0.0,656.64,164.16,6346069.104,0.947559120621113,622.205220957404,6.37247527459746,176.968956847446,,0,0.0,SEPARATOR,TEST,"Test on HP, liquid counter 2""",,,,9.66445709064326,25.8679817867927,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3280.416666666664,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,833.608956847446,7612.765016344897,1.0,3280.0
B-G-15:S1,REFERENCE TEST,2020-07-29 09:00:00,2020-07-29 15:00:00,6,2 PHASE,195.0,18.0,1498908.43,0,NO,0.0,0.0,0.0,0,21.3,74.0,76.0,0,15.4,61.2,0.8652,0.7,15.8,,18.0,0.0,639.6,140.4,5995633.72,0.947154889551369,605.800267357056,6.02414115496039,150.852230116498,,0,0.0,SEPARATOR,TEST,"Test on HP, liquid counter 2""",,,,9.37403646028767,23.4170408928849,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3286.375,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,790.452230116498,7585.067751806273,1.0,3286.0
B-G-15:S1,REFERENCE TEST,2020-08-30 10:30:00,2020-08-30 15:30:00,5,2 PHASE,163.0,20.0,1555612.24,0,NO,0.0,0.0,0.0,0,22.0,73.5,76.0,0,15.8,61.0,0.8652,0.7,16.5,,20.0,0.0,625.92,156.48,7466938.752,0.946831208524797,592.640590032942,7.49558961012129,169.119369110582,,0,0.0,SEPARATOR,TEST,"Test on HP, liquid counter 2""",,,,11.9295417177914,20.9563792066846,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3318.4375,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,795.0393691105819,9391.910692867117,1.0,3318.0
B-G-15:S1,REFERENCE TEST,2020-09-14 09:00:00,2020-09-14 15:00:00,6,2 PHASE,166.0,12.0,1501829.08,0,NO,0.0,0.0,0.0,0,22.6,72.0,76.0,0,19.0,58.8,0.8652,0.7,19.5,,12.0,0.0,584.32,79.68,6007316.32,0.9445985406709,551.94781928482,6.03991362636589,87.6307569182696,,0,0.0,SEPARATOR,TEST,"Test on HP, liquid counter 2""",,,,10.280867196057,13.2638262671009,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3333.375,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,671.9507569182697,8940.11392672734,1.0,3333.0
B-G-15:S1,REFERENCE TEST,2020-09-24 09:00:00,2020-09-24 15:00:00,6,2 PHASE,206.0,11.3,1521100.28,0,NO,0.0,0.0,0.0,0,21.0,73.4,76.0,0,14.9,61.6,0.8652,0.7,15.5,,11.3,0.0,730.888,93.112,6084401.12,0.947438562546523,692.4714761025,6.11585908597513,104.197250568653,,0,0.0,SEPARATOR,TEST,"Test on HP, liquid counter 2""",,,,8.32466960738172,15.303396039083,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3343.375,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,835.085250568653,7285.964056791585,1.0,3343.0
B-G-15:S1,REFERENCE TEST,2020-10-01 09:00:00,2020-10-01 15:00:00,6,2 PHASE,202.0,13.6,1492997.62,0,NO,0.0,0.0,0.0,0,21.0,73.7,76.0,0,15.0,61.3,0.8652,0.7,15.5,,13.6,0.0,698.112,109.888,5971990.48,0.947553672708325,661.498589561751,6.00228626285477,120.568973925889,,0,0.0,SEPARATOR,TEST,"Test on HP, liquid counter 2""",,,,8.55448764668135,18.4005651663397,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3350.375,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,818.680973925889,7294.649161518946,1.0,3350.0
B-G-15:S1,REFERENCE TEST,2020-10-17 09:00:00,2020-10-17 15:00:00,6,2 PHASE,170.0,30.2,1389055.52,0,NO,0.0,0.0,0.0,0,21.0,73.0,76.0,0,15.5,65.0,0.8652,0.7,16.0,,30.2,0.0,474.64,205.36,5556222.08,0.944081122728395,448.098664091806,5.57708628530892,216.716973430331,,0,0.0,SEPARATOR,TEST,"Test on HP, liquid counter 2""",,,,11.7061816956009,36.960365702301,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3366.375,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,691.356973430331,8036.690586096921,1.0,3366.0
B-G-15:S1,REFERENCE TEST,2020-10-29 09:00:00,2020-10-29 15:00:00,6,2 PHASE,176.0,15.0,1371701.07,0,NO,0.0,0.0,0.0,0,21.0,73.0,76.0,0,15.0,63.0,0.8652,0.7,16.0,,15.0,0.0,598.4,105.6,5486804.28,0.946228420999378,566.223087126028,5.51253814658541,116.166753729918,,0,0.0,SEPARATOR,TEST,"Test on HP, liquid counter 2""",,,,9.16912479946522,19.2461758450039,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3378.375,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,714.566753729918,7678.5048441727895,1.0,3378.0
B-G-15:S1,REFERENCE TEST,2020-11-09 09:00:00,2020-11-09 15:00:00,6,2 PHASE,185.0,20.8,1263661.55,0,NO,0.0,0.0,0.0,0,21.0,71.0,76.0,0,16.0,61.0,0.8652,0.7,16.5,,20.8,0.0,586.08,153.92,5054646.2,0.94659093960313,554.778017882602,5.08181286053632,162.389562559547,,0,0.0,SEPARATOR,TEST,"Test on HP, liquid counter 2""",,,,8.62449870324868,30.4511916185153,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3389.375,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,748.4695625595471,6753.308955830599,1.0,3389.0
B-G-15:S1,REFERENCE TEST,2020-11-29 10:30:00,2020-11-29 13:30:00,3,2 PHASE,8.0,0.0,177417.93,0,NO,3.2692230909435,42.0,62.5,0,17.5,48.0,76.0,0,15.0,40.0,0.8652,0.7,15.5,,0.0,923612.08,64.0,0.0,495731.36,0.964010704708077,61.6966851013169,0.498842340422897,0.3277213228432,0.920501099577103,0,0.0,SEPARATOR,TEST,"Test on HP, liquid counter 2""",,,,7.74580250000002,0.0,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3409.4375,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,64.3277213228432,7706.341058034065,1.0,3409.0
B-G-15:S1,REFERENCE TEST,2020-12-13 08:00:00,2020-12-13 14:00:00,6,2 PHASE,12.5,50.0,335470.09,0,NO,4.28486609841,54.0,65.0,0,16.7,47.0,76.0,0,16.0,38.0,0.8652,0.7,16.2,,50.0,605274.4,25.0,25.0,736605.96,0.964224989499112,24.1056247374778,0.737915539177087,25.418545817166,0.603964820822913,0,0.0,SEPARATOR,TEST,"Test on HP, liquid counter 2""",,,,29.4642384,33.9394484399773,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3423.333333333336,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,50.418545817166,14609.82160554912,1.0,3423.0
B-G-15:S1,REFERENCE TEST,2020-12-21 09:00:00,2020-12-21 15:00:00,6,2 PHASE,0.0,0.0,240670.69,0,NO,0.0,0.0,0.0,0,16.4,48.0,76.0,0,15.6,36.0,0.8652,0.7,16.0,,,0.0,0.0,0.0,962682.76,0.966270167244683,0.0,0.96268276,0.504084145981265,,0,0.0,SEPARATOR,TEST,"Test on HP, liquid counter 2""",,,,,0.0,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3431.375,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,0.504084145981265,1909765.9937826716,1.0,3431.0
B-G-15:S1,REFERENCE TEST,2020-12-25 10:30:00,2020-12-25 14:30:00,4,2 PHASE,0.0,0.0,181680.82,0,NO,1.6074181664955,52.0,67.0,0,16.0,42.0,76.0,0,15.0,29.0,0.8652,0.7,15.5,,,340592.58,0.0,0.0,749492.34,0.972364524529322,0.0,0.749492340010909,0.280463868217012,0.340592580004956,0,0.0,SEPARATOR,TEST,"Test on HP, liquid counter 2""",,,,,0.0,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3435.4375,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,0.280463868217012,2672331.180357507,1.0,3435.0
B-G-15:S1,REFERENCE TEST,2021-01-30 10:00:00,2021-01-30 16:00:00,6,2 PHASE,0.0,0.0,311778.28,0,NO,0.0,0.0,0.0,0,16.2,48.0,76.0,0,15.5,36.0,0.8652,0.7,15.8,,,0.0,0.0,0.0,1247113.12,0.966402572803659,0.0,1.24711312,0.656334474551791,,0,0.0,SEPARATOR,TEST,"Test on HP, liquid counter 2""",,,,,0.0,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3471.416666666664,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,0.656334474551791,1900118.260360543,1.0,3471.0
B-G-15:S1,REFERENCE TEST,2021-02-06 09:30:00,2021-02-06 15:30:00,6,2 PHASE,0.0,0.0,274385.34,0,NO,0.0,0.0,0.0,0,16.0,40.0,76.0,0,15.5,34.0,0.8652,0.7,15.7,,,0.0,0.0,0.0,1097541.36,0.967917803979616,0.0,1.09754136,0.521060604193149,,0,0.0,SEPARATOR,TEST,"Test on HP, liquid counter 2""",,,,,0.0,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3478.395833333336,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,0.521060604193149,2106360.2797212405,1.0,3478.0
B-G-15:S1,REFERENCE TEST,2021-02-10 10:00:00,2021-02-10 15:00:00,5,2 PHASE,0.0,0.0,159574.21,0,NO,0.0,0.0,0.0,0,16.5,48.0,76.0,0,16.0,37.0,0.8652,0.7,16.3,,,0.0,0.0,0.0,765956.208,0.964982501807767,0.0,0.765956207991083,0.413720493637861,,0,0.0,SEPARATOR,TEST,"Test on HP, liquid counter 2""",,,,,0.0,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3482.416666666664,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,0.413720493637861,1851385.7055156154,1.0,3482.0
B-G-15:S1,REFERENCE TEST,2021-04-09 09:00:00,2021-04-09 15:00:00,6,2 PHASE,0.0,0.0,709241.02,0,NO,0.0,0.0,0.0,0,18.5,50.0,76.0,0,17.5,38.0,0.8652,0.7,18.0,,,0.0,0.0,0.0,2836964.08,0.962228599042842,0.0,2.83696408,1.50166407155986,,0,0.0,SEPARATOR,TEST,"Test on HP, liquid counter 2""",,,,,0.0,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3540.375,21.0,66.5,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,1.50166407155986,1889213.528997262,1.0,3540.0
B-G-15:S1,REFERENCE TEST,2021-04-15 09:00:00,2021-04-15 15:00:00,6,2 PHASE,0.0,0.0,277933.12,0,NO,0.0,0.0,0.0,0,16.0,46.0,76.0,0,15.0,28.0,0.8652,0.7,15.5,,,0.0,0.0,0.0,1111732.48,0.97311761319365,0.0,1.11173248,0.394225232415543,,0,0.0,SEPARATOR,TEST,Test on HP,,,,,0.0,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3546.375,21.0,66.5,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,0.394225232415543,2820043.945914021,1.0,3546.0
B-G-15:S1,REFERENCE TEST,2021-04-24 09:00:00,2021-04-24 15:00:00,6,2 PHASE,0.0,0.0,112643.55,0,NO,0.0,0.0,0.0,0,18.6,43.0,76.0,0,18.1,29.3,0.8652,0.7,18.3,,,0.0,0.0,0.0,450574.2,0.96788679105042,0.0,0.4505742,0.147897263480771,,0,0.0,SEPARATOR,TEST,Test on HP,,,,,0.0,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3555.375,21.0,66.5,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,0.147897263480771,3046535.0703299646,1.0,3555.0
B-G-15:S1,REFERENCE TEST,2021-05-30 11:00:00,2021-05-30 16:00:00,5,2 PHASE,0.0,0.0,182995.29,0,NO,0.0,0.0,0.0,0,15.0,39.0,76.0,0,14.5,28.0,0.8652,0.7,14.8,,,0.0,0.0,0.0,878377.392,0.973792561692039,0.0,0.878377392020451,0.319812662889412,,0,0.0,SEPARATOR,TEST,Test on HP,,,,,0.0,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3591.458333333336,21.0,66.5,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,0.319812662889412,2746537.251102324,1.0,3591.0
B-G-15:S1,REFERENCE TEST,2021-06-21 09:00:00,2021-06-21 15:00:00,6,2 PHASE,0.0,0.0,155189.2,0,NO,0.0,0.0,0.0,0,15.5,43.3,76.0,0,14.5,30.0,0.8652,0.7,15.0,,,0.0,0.0,0.0,620756.8,0.972280593950936,0.0,0.6207568,0.251616137912419,,0,0.0,SEPARATOR,TEST,Test on HP,,,,,0.0,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3613.375,21.0,66.5,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,0.251616137912419,2467078.6426905147,1.0,3613.0
B-G-15:S1,REFERENCE TEST,2021-07-07 09:00:00,2021-07-07 15:00:00,6,2 PHASE,0.0,0.0,130199.5,0,NO,0.0,0.0,0.0,0,17.0,39.0,76.0,0,16.0,27.0,0.8652,0.7,16.5,,,0.0,0.0,0.0,520798.0,0.97250287656246,0.0,0.520798,0.166356764697689,,0,0.0,SEPARATOR,TEST,Test on HP,,,,,0.0,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3629.375,21.0,66.5,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,0.166356764697689,3130609.091529386,1.0,3629.0
B-G-15:S1,REFERENCE TEST,2021-07-26 09:00:00,2021-07-26 15:00:00,6,2 PHASE,0.0,0.0,64118.71,0,NO,0.0,0.0,0.0,0,16.0,37.0,76.0,0,15.0,27.0,0.8652,0.7,15.5,,,0.0,0.0,0.0,256474.84,0.97386953484368,0.0,0.25647484,0.0861523691207933,,0,0.0,SEPARATOR,TEST,Test on HP,,,,,0.0,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3648.375,21.0,66.5,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,0.0861523691207933,2976991.1450769207,1.0,3648.0
B-G-15:S1,REFERENCE TEST,2021-12-28 06:00:00,2021-12-28 10:00:00,4,2 PHASE,16.5,0.0,173227.43,0,NO,4.4678124880365,28.0,62.0,0,15.0,32.0,76.0,0,14.0,28.0,0.8652,0.7,14.5,,0.0,946675.74,99.0,0.0,92688.84,0.974463352275036,96.4718718766323,0.0974801580973526,0.0346815166585074,0.941884421917773,0,0.0,SEPARATOR,TEST,Test on HP. Liner Zone (All SSD closed),,,,0.936250909090911,0.0,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3803.25,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,99.03468151665851,935.9230380764027,1.0,3803.0
B-G-15:S1,REFERENCE TEST,2021-12-28 16:00:00,2021-12-28 22:00:00,6,2 PHASE,90.0,70.0,329342.76,0,NO,7.145860737171,29.0,60.0,0,20.0,42.8,76.0,0,19.0,28.0,0.8652,0.7,19.5,,70.0,1009414.64,108.0,252.0,307956.4,0.96758035166214,104.498677979511,0.315047157517955,252.090761324373,1.00232388248204,0,0.0,SEPARATOR,TEST,Test on HP. Liner Zone + zone 5,,,,2.85144814814815,818.297655122609,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3803.666666666664,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,360.09076132437303,855.2188311284946,1.0,3803.0
B-G-15:S1,REFERENCE TEST,2021-12-29 10:00:00,2021-12-29 16:00:00,6,2 PHASE,662.5,5.0,287715.55,0,NO,0.0,0.0,0.0,0,17.5,62.3,76.0,0,16.0,52.0,0.8652,0.7,16.5,,5.0,0.0,2517.5,132.5,1150862.2,0.953533649080587,2400.52096156038,1.27328790688587,133.786316966676,,0,0.0,SEPARATOR,TEST,Test on HP. Liner Zone + SSD#4,,,,0.457144865938431,115.131073033765,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3804.416666666664,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,2651.286316966676,434.07692056310833,1.0,3804.0
B-G-15:S1,REFERENCE TEST,2021-12-29 23:30:00,2021-12-30 05:30:00,6,2 PHASE,177.0,5.0,334580.22,0,NO,6.7940632363425,28.0,60.0,0,16.0,45.0,76.0,0,15.0,34.0,0.8652,0.7,15.5,,5.0,959720.2,672.6,35.4,378600.68,0.968582478218214,651.46857484957,0.41235224610386,35.5844299326538,0.92596863389614,0,0.0,SEPARATOR,TEST,Test on HP. Liner Zone + SSD#3,,,,0.562891287540884,93.5022092406174,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3804.979166666664,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,708.1844299326539,534.6074609914874,1.0,3804.0
B-G-15:S1,REFERENCE TEST,2021-12-30 11:30:00,2021-12-30 17:30:00,6,2 PHASE,136.8,45.0,207678.4,0,NO,3.299876930574,30.0,63.0,0,15.0,45.0,76.0,0,14.5,36.5,0.8652,0.7,14.7,,45.0,466136.16,300.96,246.24,364577.44,0.967336540314418,291.129605173027,0.378990174361265,246.447442270972,0.451723425638735,0,0.0,SEPARATOR,TEST,Test on HP. Liner Zone + SSD#2,,,,1.21138171185539,675.41206060364,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3805.479166666664,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,547.407442270972,666.0074596127442,1.0,3805.0
B-G-15:S1,REFERENCE TEST,2021-12-30 23:30:00,2021-12-31 05:30:00,6,2 PHASE,222.2,70.0,2461077.18,0,NO,0.0,0.0,0.0,0,65.0,49.0,40.0,0,17.0,42.0,0.8652,0.7,18.0,,70.0,0.0,266.64,622.16,9844308.72,0.959878956953952,255.942125082202,9.85883935843761,628.667347206284,,0,0.0,SEPARATOR,TEST,Test on HP. Liner Zone + SSD#1,,,,36.9198496849685,63.1999683975778,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3805.979166666664,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,895.307347206284,10995.451730311574,1.0,3805.0
B-G-15:S1,REFERENCE TEST,2022-01-01 18:00:00,2022-01-01 23:59:00,6,2 PHASE,725.0,15.0,2593125.81,0,NO,0.0,0.0,0.0,0,41.1,61.5,76.0,0,20.0,46.0,0.8652,0.7,20.3,,15.0,0.0,2471.86629526462,436.211699164345,10401396.0066852,0.952914647077055,2355.47759839514,10.5568986991483,443.54366242829,,0,0.0,SEPARATOR,TEST,Test on HP. Liner Zone + SSD#4. PLT,,,,4.20791206490872,41.9378032414092,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3807.75,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,2915.40995769291,3567.7301503477997,1.0,3807.0
B-G-15:S1,REFERENCE TEST,2022-01-02 11:00:00,2022-01-02 17:30:00,7,2 PHASE,458.1,15.0,1024534.29,0,NO,0.0,0.0,0.0,0,49.5,61.1,40.0,0,15.9,41.4,0.8652,0.7,16.4,,15.0,0.0,1437.72923076923,253.716923076923,3782895.84,0.961773060962024,1382.76924313626,3.85640177492934,256.277025549715,,0,0.0,SEPARATOR,TEST,Test on HP. Liner Zone + SSD#4. PLT 1/2 Qmax,,,,2.63116013713933,67.0694974982243,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3808.458333333336,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,1694.0062563189451,2233.106180032762,1.0,3808.0
B-G-15:S1,REFERENCE TEST,2022-01-07 09:00:00,2022-01-07 12:00:00,3,2 PHASE,87.4,20.0,540436.22,0,NO,0.0,0.0,0.0,0,24.8,62.3,50.0,0,14.0,45.5,0.8652,0.7,14.5,,20.0,0.0,559.36,139.84,4323489.76,0.961053589421257,537.574935778674,4.34815945589449,143.793804055945,,0,0.0,SEPARATOR,TEST,0,,,,7.72935097254006,32.3442422123372,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3813.375,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,703.153804055945,6148.7113275376805,0.0,3813.0
B-G-15:S1,REFERENCE TEST,2022-01-14 13:30:00,2022-01-14 16:30:00,3,2 PHASE,133.0,35.0,173119.73,0,NO,0.0,0.0,0.0,0,17.8,60.5,50.0,0,14.5,51.0,0.8652,0.7,15.0,,35.0,0.0,691.6,372.4,1384957.84,0.956168683384937,661.286261429026,1.41562020633401,373.998730464547,,0,0.0,SEPARATOR,TEST,"Production test on HP mode, after zone change & MRPL job",,,,2.00254170040486,268.889051525208,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3820.5625,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,1065.598730464547,1299.699221109459,1.0,3820.0
B-G-15:S1,REFERENCE TEST,2022-01-29 10:00:00,2022-01-29 13:00:00,3,2 PHASE,36.7,55.0,133750.22,0,NO,0.0,0.0,0.0,0,17.0,58.0,50.0,0,15.0,40.0,0.8652,0.7,15.5,,55.0,0.0,132.12,161.48,1070001.76,0.964010704708077,127.365094306031,1.07642399021052,162.187363746832,,0,0.0,SEPARATOR,TEST,Production test on HP mode,,,,8.09871147441721,150.915639615397,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3835.416666666664,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,294.30736374683204,3635.660849180902,1.0,3835.0
B-G-15:S1,REFERENCE TEST,2022-02-01 09:00:00,2022-02-01 15:00:00,6,2 PHASE,150.5,45.0,150373.84,0,NO,0.0,0.0,0.0,0,15.8,52.0,50.0,0,15.0,37.0,0.8652,0.7,15.5,,45.0,0.0,331.1,270.9,601495.36,0.96630085462749,319.942212967162,0.617848070957222,271.241845156684,,0,0.0,SEPARATOR,TEST,Production test on HP mode,,,,1.81665768649955,450.377539071956,0.0,OIL,,Z5,32.05,,B-G-15,2011-07-31,3838.375,20.0,65.0,1281.0,B-G-15,,B-G-15,0.0,0.0,0.0,0.0,0.0,0,602.341845156684,998.5946764889565,1.0,3838.0
