Well,MDATE,Universal,START_TIME,WHP,WHT,OIL_per_day,GAS_per_day,WATER_per_day
B-L-2,06/01/2008,B-L-2,,,,0,0,0
B-L-2,07/01/2008,B-L-2,,,,0,0,0
B-L-2,08/01/2008,B-L-2,,,,0,0,0
B-L-2,09/01/2008,B-L-2,,,,0,0,0
B-L-2,10/01/2008,B-L-2,,,,0,0,0
B-L-2,11/01/2008,B-L-2,,,,0,0,0
B-L-2,12/01/2008,B-L-2,,,,0,0,0
B-L-2,01/01/2009,B-L-2,,,,0,0,0
B-L-2,02/01/2009,B-L-2,,,,0,0,0
B-L-2,03/01/2009,B-L-2,,,,0,0,0
B-L-2,04/01/2009,B-L-2,,,,0,0,0
B-L-2,05/01/2009,B-L-2,,,,0,0,0
B-L-2,06/01/2009,B-L-2,,,,0,0,0
B-L-2,07/01/2009,B-L-2,,,,0,0,0
B-L-2,08/01/2009,B-L-2,,,,0,0,0
B-L-2,09/01/2009,B-L-2,,,,0,0,0
B-L-2,10/01/2009,B-L-2,,,,0,0,0
B-L-2,11/01/2009,B-L-2,,,,0,0,0
B-L-2,12/01/2009,B-L-2,,,,0,0,0
B-L-2,01/01/2010,B-L-2,,,,0,0,0
B-L-2,02/01/2010,B-L-2,,,,0,0,0
B-L-2,03/01/2010,B-L-2,,,,0,0,0
B-L-2,04/01/2010,B-L-2,,,,0,0,0
B-L-2,05/01/2010,B-L-2,,,,0,0,0
B-L-2,06/01/2010,B-L-2,,,,0,0,0
B-L-2,07/01/2010,B-L-2,,,,0,0,0
B-L-2,08/01/2010,B-L-2,,,,0,0,0
B-L-2,09/01/2010,B-L-2,,,,0,0,0
B-L-2,10/01/2010,B-L-2,,,,0,0,0
B-L-2,11/01/2010,B-L-2,,,,0,0,0
B-L-2,12/01/2010,B-L-2,,,,0,0,0
B-L-2,01/01/2011,B-L-2,,,,0,0,0
B-L-2,02/01/2011,B-L-2,,,,0,0,0
B-L-2,03/01/2011,B-L-2,,,,0,0,0
B-L-2,04/01/2011,B-L-2,,,,0,0,0
B-L-2,05/01/2011,B-L-2,,,,0,0,0
B-L-2,06/01/2011,B-L-2,,,,0,0,0
B-L-2,07/01/2011,B-L-2,,,,0,0,0
B-L-2,08/01/2011,B-L-2,,,,0,0,0
B-L-2,09/01/2011,B-L-2,,,,0,0,0
B-L-2,10/01/2011,B-L-2,,,,0,0,0
B-L-2,11/01/2011,B-L-2,,,,0,0,0
B-L-2,12/01/2011,B-L-2,,,,0,0,0
B-L-2,01/01/2012,B-L-2,,,,0,0,0
B-L-2,02/01/2012,B-L-2,,,,0,0,0
B-L-2,03/01/2012,B-L-2,,,,0,0,0
B-L-2,04/01/2012,B-L-2,,,,0,0,0
B-L-2,05/01/2012,B-L-2,,,,0,0,0
B-L-2,06/01/2012,B-L-2,,,,0,0,0
B-L-2,07/01/2012,B-L-2,,,,0,0,0
B-L-2,08/01/2012,B-L-2,,,,0,0,0
B-L-2,09/01/2012,B-L-2,,,,0,0,0
B-L-2,10/01/2012,B-L-2,,,,0,0,0
B-L-2,11/01/2012,B-L-2,,,,0,0,0
B-L-2,12/01/2012,B-L-2,,,,0,0,0
B-L-2,01/01/2013,B-L-2,,,,0,0,0
B-L-2,02/01/2013,B-L-2,,,,0,0,0
B-L-2,03/01/2013,B-L-2,,,,0,0,0
B-L-2,04/01/2013,B-L-2,,,,0,0,0
B-L-2,05/01/2013,B-L-2,,,,0,0,0
B-L-2,06/01/2013,B-L-2,,,,0,0,0
B-L-2,07/01/2013,B-L-2,,,,0,0,0
B-L-2,08/01/2013,B-L-2,,,,0,0,0
B-L-2,09/01/2013,B-L-2,,,,0,0,0
B-L-2,10/01/2013,B-L-2,,,,0,0,0
B-L-2,11/01/2013,B-L-2,,,,0,0,0
B-L-2,12/01/2013,B-L-2,,,,0,0,0
B-L-2,01/01/2014,B-L-2,,,,0,0,0
B-L-2,02/01/2014,B-L-2,,,,0,0,0
B-L-2,03/01/2014,B-L-2,,,,0,0,0
B-L-2,04/01/2014,B-L-2,,,,0,0,0
B-L-2,05/01/2014,B-L-2,,,,0,0,0
B-L-2,06/01/2014,B-L-2,,,,0,0,0
B-L-2,07/01/2014,B-L-2,,,,0,0,0
B-L-2,08/01/2014,B-L-2,,,,0,0,0
B-L-2,09/01/2014,B-L-2,,,,0,0,0
B-L-2,10/01/2014,B-L-2,,,,0,0,0
B-L-2,11/01/2014,B-L-2,,,,0,0,0
B-L-2,12/01/2014,B-L-2,,,,0,0,0
B-L-2,01/01/2015,B-L-2,,,,0,0,0
B-L-2,02/01/2015,B-L-2,,,,0,0,0
B-L-2,03/01/2015,B-L-2,,,,0,0,0
B-L-2,04/01/2015,B-L-2,,,,0,0,0
B-L-2,05/01/2015,B-L-2,,,,0,0,0
B-L-2,06/01/2015,B-L-2,,,,0,0,0
B-L-2,07/01/2015,B-L-2,,,,0,0,0
B-L-2,08/01/2015,B-L-2,,,,0,0,0
B-L-2,09/01/2015,B-L-2,,,,0,0,0
B-L-2,10/01/2015,B-L-2,,,,0,0,0
B-L-2,11/01/2015,B-L-2,,,,0,0,0
B-L-2,12/01/2015,B-L-2,,,,0,0,0
B-L-2,01/01/2016,B-L-2,,,,0,0,0
B-L-2,02/01/2016,B-L-2,,,,0,0,0
B-L-2,03/01/2016,B-L-2,,,,0,0,0
B-L-2,04/01/2016,B-L-2,,,,0,0,0
B-L-2,05/01/2016,B-L-2,,,,0,0,0
B-L-2,06/01/2016,B-L-2,,,,0,0,0
B-L-2,07/01/2016,B-L-2,,,,0,0,0
B-L-2,08/01/2016,B-L-2,,,,0,0,0
B-L-2,09/01/2016,B-L-2,,,,0,0,0
B-L-2,10/01/2016,B-L-2,,,,0,0,0
B-L-2,11/01/2016,B-L-2,,,,0,0,0
B-L-2,12/01/2016,B-L-2,,,,0,0,0
B-L-2,01/01/2017,B-L-2,,,,0,0,0
B-L-2,02/01/2017,B-L-2,,,,0,0,0
B-L-2,03/01/2017,B-L-2,,,,0,0,0
B-L-2,04/01/2017,B-L-2,,,,0,0,0
B-L-2,05/01/2017,B-L-2,,,,0,0,0
B-L-2,06/01/2017,B-L-2,,,,0,0,0
B-L-2,07/01/2017,B-L-2,,,,0,0,0
B-L-2,08/01/2017,B-L-2,,,,0,0,0
B-L-2,09/01/2017,B-L-2,,,,0,0,0
B-L-2,10/01/2017,B-L-2,,,,0,0,0
B-L-2,11/01/2017,B-L-2,,,,0,0,0
B-L-2,12/01/2017,B-L-2,,,,0,0,0
B-L-2,01/01/2018,B-L-2,01/01/2018,0,0,0,0,0
B-L-2,02/01/2018,B-L-2,02/01/2018,0,0,0,0,0
B-L-2,03/01/2018,B-L-2,03/01/2018,0,0,0,0,0
B-L-2,04/01/2018,B-L-2,04/01/2018,0,0,0,0,0
B-L-2,05/01/2018,B-L-2,05/01/2018,0,0,0,0,0
B-L-2,06/01/2018,B-L-2,06/01/2018,0,0,0,0,0
B-L-2,07/01/2018,B-L-2,07/01/2018,0,0,0,0,0
B-L-2,08/01/2018,B-L-2,08/01/2018,0,0,0,0,0
B-L-2,09/01/2018,B-L-2,09/01/2018,0,0,0,0,0
B-L-2,10/01/2018,B-L-2,10/01/2018,0,0,0,0,0
B-L-2,11/01/2018,B-L-2,11/01/2018,0,0,0,0,0
B-L-2,12/01/2018,B-L-2,12/01/2018,0,0,0,0,0
B-L-2,01/01/2019,B-L-2,01/01/2019,0,0,0,0,0
B-L-2,02/01/2019,B-L-2,02/01/2019,0,0,0,0,0
B-L-2,03/01/2019,B-L-2,03/01/2019,0,0,0,0,0
B-L-2,04/01/2019,B-L-2,04/01/2019,0,0,0,0,0
B-L-2,05/01/2019,B-L-2,05/01/2019,0,0,0,0,0
B-L-2,06/01/2019,B-L-2,06/01/2019,0,0,0,0,0
B-L-2,07/01/2019,B-L-2,07/01/2019,0,0,0,0,0
B-L-2,08/01/2019,B-L-2,08/01/2019,0,0,0,0,0
B-L-2,09/01/2019,B-L-2,09/01/2019,0,0,0,0,0
B-L-2,10/01/2019,B-L-2,10/01/2019,0,0,0,0,0
B-L-2,11/01/2019,B-L-2,11/01/2019,0,0,0,0,0
B-L-2,12/01/2019,B-L-2,12/01/2019,0,0,0,0,0
B-L-2,01/01/2020,B-L-2,01/01/2020,0,0,0,0,0
B-L-2,02/01/2020,B-L-2,02/01/2020,0,0,0,0,0
B-L-2,03/01/2020,B-L-2,03/01/2020,0,0,0,0,0
B-L-2,04/01/2020,B-L-2,04/01/2020,0,0,0,0,0
B-L-2,05/01/2020,B-L-2,05/01/2020,0,0,0,0,0
B-L-2,06/01/2020,B-L-2,06/01/2020,0,0,0,0,0
B-L-2,07/01/2020,B-L-2,07/01/2020,0,0,0,0,0
B-L-2,08/01/2020,B-L-2,08/01/2020,0,0,0,0,0
B-L-2,09/01/2020,B-L-2,09/01/2020,0,0,0,0,0
B-L-2,10/01/2020,B-L-2,10/01/2020,0,0,0,0,0
B-L-2,11/01/2020,B-L-2,11/01/2020,0,0,0,0,0
B-L-2,12/01/2020,B-L-2,12/01/2020,0,0,0,0,0
B-L-2,01/01/2021,B-L-2,01/01/2021,0,0,0,0,0
B-L-2,02/01/2021,B-L-2,02/01/2021,0,0,0,0,0
B-L-2,03/01/2021,B-L-2,03/01/2021,0,0,0,0,0
B-L-2,04/01/2021,B-L-2,04/01/2021,0,0,0,0,0
B-L-2,05/01/2021,B-L-2,05/01/2021,0,0,0,0,0
B-L-2,06/01/2021,B-L-2,06/01/2021,0,0,0,0,0
B-L-2,07/01/2021,B-L-2,07/01/2021,0,0,0,0,0
B-L-2,08/01/2021,B-L-2,08/01/2021,0,0,0,0,0
B-L-2,09/01/2021,B-L-2,09/01/2021,0,0,0,0,0
B-L-2,10/01/2021,B-L-2,10/01/2021,0,0,0,0,0
B-L-2,11/01/2021,B-L-2,11/01/2021,0,0,0,0,0
B-L-2,12/01/2021,B-L-2,12/01/2021,0,0,0,0,0
B-L-2,01/01/2022,B-L-2,01/01/2022,0,0,0,0,0
B-L-2,02/01/2022,B-L-2,02/01/2022,0,0,0,0,0
B-L-2,03/01/2022,B-L-2,03/01/2022,0,0,0,0,0
B-L-2,04/01/2022,B-L-2,04/01/2022,0,0,0,0,0
B-L-2,05/01/2022,B-L-2,05/01/2022,0,0,0,0,0
B-L-2,06/01/2022,B-L-2,06/01/2022,0,0,0,0,0
B-L-2,07/01/2022,B-L-2,07/01/2022,0,0,0,0,0
B-L-2,11/01/2022,B-L-2,11/01/2022,0,0,0,0,0
B-L-2,12/01/2022,B-L-2,12/01/2022,-0.278786206,4.618283469,0,0,0
B-L-2,01/01/2023,B-L-2,01/01/2023,6.335315565,29.14168431,0,0,0
B-L-2.G1,02/01/2023,B-L-2,02/01/2023,73.95035777,56.99448741,0,2.580645161,0
B-L-2.G1,03/01/2023,B-L-2,03/01/2023,75.57900248,74.50396147,0,5.357142857,0
B-L-2.G1,04/01/2023,B-L-2,04/01/2023,81.17747222,75.01445297,0,4.516129032,0
B-L-2.G1,05/01/2023,B-L-2,05/01/2023,74.403726,74.22496575,0,4,0
B-L-2.G1,06/01/2023,B-L-2,06/01/2023,66.66707868,73.62576555,0,3.870967742,0
B-L-2.G1,07/01/2023,B-L-2,07/01/2023,63.62431537,71.59959608,0,3.666666667,0
B-L-2.G1,08/01/2023,B-L-2,08/01/2023,70.63830067,72.05121864,0,2.903225806,0
B-L-2.G1,09/01/2023,B-L-2,09/01/2023,70.89307452,71.79327235,0,3.870967742,0
B-L-2.G1,10/01/2023,B-L-2,10/01/2023,70.80176386,70.14369693,0,4.333333333,0
B-L-2.G1,11/01/2023,B-L-2,,,,0,3.870967742,0
B-L-2.G1,12/01/2023,B-L-2,,,,0,3.666666667,0
B-L-2.G1,01/01/2024,B-L-2,,,,0,3.870967742,0
B-L-2.G1,02/01/2024,B-L-2,,,,0,2.258064516,0
B-L-2.G1,03/01/2024,B-L-2,,,,0,2.75862069,0
B-L-2,03/01/2024,B-L-2,,,,0,0,0
B-L-2,04/01/2024,B-L-2,,,,0,0,0
B-L-2.G1,04/01/2024,B-L-2,,,,0,1.612903226,0
B-L-20,08/01/2020,B-L-20,08/01/2020,22.45942894,42.19788921,322.5806452,0.322580645,60.81734393
B-L-20,09/01/2020,B-L-20,09/01/2020,38.38419718,63.86931696,1290.322581,0.64516129,250.6166076
B-L-20,10/01/2020,B-L-20,10/01/2020,34.7048641,67.68767859,2333.333333,1.333333333,296.2942866
B-L-20,11/01/2020,B-L-20,11/01/2020,29.48559768,66.14261944,2258.064516,1.290322581,401.8389455
B-L-20,12/01/2020,B-L-20,12/01/2020,21.17154101,66.41903681,2666.666667,1.666666667,456.2195135
B-L-20,01/01/2021,B-L-20,01/01/2021,16.79548031,65.18262677,1935.483871,0.967741935,380.0557486
B-L-20,02/01/2021,B-L-20,02/01/2021,15.45705723,57.32089202,967.7419355,0.322580645,422.4066545
B-L-20,03/01/2021,B-L-20,03/01/2021,27.19849032,58.63878935,1071.428571,0.714285714,645.6991709
B-L-20,04/01/2021,B-L-20,04/01/2021,29.05719637,68.73450536,1612.903226,0.967741935,838.2418609
B-L-20,05/01/2021,B-L-20,05/01/2021,23.395603,64.04459647,1666.666667,1.333333333,878.1722102
B-L-20,06/01/2021,B-L-20,06/01/2021,18.35048961,63.35880033,967.7419355,0.967741935,1028.537037
B-L-20,07/01/2021,B-L-20,07/01/2021,14.86594821,60.86506165,666.6666667,0.666666667,1130.459736
B-L-20,08/01/2021,B-L-20,08/01/2021,14.92782024,47.01144185,322.5806452,0.322580645,568.4865789
B-L-20,09/01/2021,B-L-20,09/01/2021,20.39631883,54.76634098,322.5806452,0.64516129,335.9718559
B-L-20,10/01/2021,B-L-20,10/01/2021,28.26004888,67.40874953,666.6666667,1.333333333,1176.552377
B-L-20,11/01/2021,B-L-20,11/01/2021,23.04641236,65.5831531,645.1612903,0.967741935,1205.626282
B-L-20,12/01/2021,B-L-20,12/01/2021,24.66387231,63.47598137,666.6666667,0.666666667,1477.190476
B-L-20,01/01/2022,B-L-20,01/01/2022,20.1586755,54.75137298,645.1612903,0.322580645,721.0249628
B-L-20,02/01/2022,B-L-20,02/01/2022,22.08051936,61.43174345,645.1612903,0.322580645,527.8756541
B-L-20,03/01/2022,B-L-20,03/01/2022,19.47789484,61.55817869,714.2857143,0.357142857,659.2696476
B-L-20,04/01/2022,B-L-20,04/01/2022,37.97286214,47.11209791,322.5806452,0.322580645,610.8441396
B-L-20,05/01/2022,B-L-20,05/01/2022,15.50995964,73.17429659,2000,1.666666667,840.4186624
B-L-20,06/01/2022,B-L-20,06/01/2022,14.61597106,64.29850045,1290.322581,0.967741935,993.8859913
B-L-20,07/01/2022,B-L-20,07/01/2022,13.64121089,54.41188679,1000,0.333333333,286.9745636
B-L-20,08/01/2022,B-L-20,08/01/2022,13.45519736,47.06358421,322.5806452,0.322580645,109.339896
B-L-20,09/01/2022,B-L-20,09/01/2022,13.64615605,47.21588719,322.5806452,0.322580645,208.0354579
B-L-20,10/01/2022,B-L-20,10/01/2022,14.46116426,48.81006201,666.6666667,0.333333333,409.1182411
B-L-20,11/01/2022,B-L-20,11/01/2022,16.54336038,55.61262887,322.5806452,0.322580645,402.6677573
B-L-20,12/01/2022,B-L-20,12/01/2022,14.08654298,45.01549214,333.3333333,0.333333333,481.2961114
B-L-20,01/01/2023,B-L-20,01/01/2023,13.1482565,41.21145498,322.5806452,0.322580645,343.2493215
B-L-20,02/01/2023,B-L-20,02/01/2023,16.99069442,49.65094017,322.5806452,0.322580645,402.3009838
B-L-20,03/01/2023,B-L-20,03/01/2023,25.15410611,54.92135748,357.1428571,0.357142857,458.2556017
B-L-20,04/01/2023,B-L-20,04/01/2023,37.99408117,74.50978367,1290.322581,0.322580645,635.3058316
B-L-20,05/01/2023,B-L-20,05/01/2023,16.81189115,66.12168464,333.3333333,0.333333333,1037.749941
B-L-20,06/01/2023,B-L-20,06/01/2023,16.6864672,31.93127888,0,0,238.2281653
B-L-20,11/01/2023,B-L-20,,,,0,0.322580645,66.66246144
B-L-20,12/01/2023,B-L-20,,,,0,0.333333333,90.59352603
B-L-20,01/01/2024,B-L-20,,,,0,0.322580645,372.5573919
B-L-20,02/01/2024,B-L-20,,,,0,0.64516129,430.8701634
B-L-20,03/01/2024,B-L-20,,,,0,0.344827586,267.2413793
B-L-20,04/01/2024,B-L-20,,,,0,0.322580645,137.0967742
B-L-21,08/01/2020,B-L-21,08/01/2020,33.07559468,11.98424254,0,0.64516129,26.92111022
B-L-21,09/01/2020,B-L-21,09/01/2020,19.99826552,56.61057147,645.1612903,1.935483871,144.0567025
B-L-21,10/01/2020,B-L-21,10/01/2020,17.01497711,56.35420704,333.3333333,1.333333333,53.82532197
B-L-21,11/01/2020,B-L-21,11/01/2020,17.38717319,49.45761092,322.5806452,0.322580645,18.60667741
B-L-21,12/01/2020,B-L-21,12/01/2020,15.32103177,53.25007427,333.3333333,2,55.82448131
B-L-21,01/01/2021,B-L-21,01/01/2021,15.58346055,52.86870476,645.1612903,2.258064516,76.71533149
B-L-21,02/01/2021,B-L-21,02/01/2021,15.13980944,55.37798375,645.1612903,2.580645161,91.7257969
B-L-21,03/01/2021,B-L-21,03/01/2021,14.60044939,54.94712045,357.1428571,2.142857143,74.00733805
B-L-21,04/01/2021,B-L-21,04/01/2021,15.81516087,54.67543149,322.5806452,1.290322581,62.65362578
B-L-21,05/01/2021,B-L-21,05/01/2021,14.80818671,54.61024448,333.3333333,1.333333333,96.70014094
B-L-21,06/01/2021,B-L-21,06/01/2021,14.80056616,53.98868879,322.5806452,1.612903226,105.0774355
B-L-21,07/01/2021,B-L-21,07/01/2021,14.99587462,52.9690399,333.3333333,1.333333333,113.4715985
B-L-21,08/01/2021,B-L-21,08/01/2021,74.77470006,57.94824849,0,3.870967742,22.5584588
B-L-21,09/01/2021,B-L-21,09/01/2021,98.11100806,61.88369273,0,4.193548387,0
B-L-21,10/01/2021,B-L-21,10/01/2021,94.16928796,64.00846787,0,5,0
B-L-21,11/01/2021,B-L-21,11/01/2021,68.07570269,53.90661351,0,3.548387097,0
B-L-21,12/01/2021,B-L-21,12/01/2021,82.90832748,66.10859006,0,5,0
B-L-21,01/01/2022,B-L-21,01/01/2022,68.84929851,68.0859773,0,5.806451613,0
B-L-21,02/01/2022,B-L-21,02/01/2022,72.39835351,64.76574839,0,2.903225806,0
B-L-21,03/01/2022,B-L-21,03/01/2022,69.24283904,65.2837024,0,4.285714286,0
B-L-21,04/01/2022,B-L-21,04/01/2022,67.09123473,65.4143396,0,3.870967742,0
B-L-21,05/01/2022,B-L-21,05/01/2022,64.40029232,65.48015669,0,4,0
B-L-21,06/01/2022,B-L-21,06/01/2022,57.72912986,67.78970729,0,3.548387097,0
B-L-21,07/01/2022,B-L-21,07/01/2022,50.01107205,67.31881629,0,4.333333333,0
B-L-21,08/01/2022,B-L-21,08/01/2022,41.11601156,70.69620016,0,4.838709677,0
B-L-21,09/01/2022,B-L-21,09/01/2022,33.32776817,57.73948069,0,2.903225806,0
B-L-21,10/01/2022,B-L-21,10/01/2022,30.95328099,2.013842281,0,6,0
B-L-21,11/01/2022,B-L-21,11/01/2022,28.8539698,0,0,5.483870968,0
B-L-21,12/01/2022,B-L-21,12/01/2022,21.78583839,0,0,4.666666667,0
B-L-21,01/01/2023,B-L-21,01/01/2023,20.15915058,0,0,4.516129032,0
B-L-21,02/01/2023,B-L-21,02/01/2023,19.99124991,0.06277037,0,4.193548387,0
B-L-21,03/01/2023,B-L-21,03/01/2023,19.33856947,8.631821679,0,4.642857143,0
B-L-21,04/01/2023,B-L-21,04/01/2023,19.85950637,53.55769898,0,3.225806452,0
B-L-21,05/01/2023,B-L-21,05/01/2023,16.35982496,62.64974285,0,3.666666667,0
B-L-21,06/01/2023,B-L-21,06/01/2023,16.32740055,10.80472229,0,1.935483871,57.50579632
B-L-21,07/01/2023,B-L-21,07/01/2023,15.50090213,52.378901,0,0.666666667,72.9399609
B-L-21,08/01/2023,B-L-21,08/01/2023,15.71168563,64.45019033,0,0.322580645,94.65965447
B-L-21,09/01/2023,B-L-21,09/01/2023,15.72545542,64.9124043,0,0.64516129,95.74698215
B-L-21,10/01/2023,B-L-21,10/01/2023,15.33511174,8.19743313,0,0.666666667,117.9717116
B-L-21,11/01/2023,B-L-21,,,,0,0.64516129,97.85315441
B-L-21,12/01/2023,B-L-21,,,,0,0.666666667,134.1074842
B-L-21,01/01/2024,B-L-21,,,,0,0.967741935,132.2870453
B-L-21,02/01/2024,B-L-21,,,,0,0.322580645,71.8675302
B-L-21,03/01/2024,B-L-21,,,,0,0.689655172,67.72988506
B-L-21,04/01/2024,B-L-21,,,,0,0.64516129,43.87096774
B-L-3,05/01/1987,B-L-3,,,,333.3333333,0.333333333,10.56666667
B-L-3,06/01/1987,B-L-3,,,,967.7419355,0.64516129,5.129032258
B-L-3,07/01/1987,B-L-3,,,,1333.333333,0.666666667,13.63333333
B-L-3,08/01/1987,B-L-3,,,,1290.322581,0.967741935,10.80645161
B-L-3,09/01/1987,B-L-3,,,,967.7419355,0.967741935,11.51612903
B-L-3,10/01/1987,B-L-3,,,,1000,1,16.66666667
B-L-3,11/01/1987,B-L-3,,,,967.7419355,1.290322581,17.61290323
B-L-3,12/01/1987,B-L-3,,,,1000,1,14.06666667
B-L-3,01/01/1988,B-L-3,,,,967.7419355,0.967741935,11.5483871
B-L-3,02/01/1988,B-L-3,,,,645.1612903,0.967741935,2.419354839
B-L-3,03/01/1988,B-L-3,,,,1034.482759,1.034482759,0.827586207
B-L-3,04/01/1988,B-L-3,,,,645.1612903,0.967741935,0
B-L-3,05/01/1988,B-L-3,,,,666.6666667,0.666666667,0
B-L-3,06/01/1988,B-L-3,,,,645.1612903,0.64516129,0
B-L-3,07/01/1988,B-L-3,,,,666.6666667,0.666666667,9.1
B-L-3,08/01/1988,B-L-3,,,,645.1612903,0.967741935,12.93548387
B-L-3,09/01/1988,B-L-3,,,,645.1612903,0.64516129,0
B-L-3,10/01/1988,B-L-3,,,,666.6666667,1,0
B-L-3,11/01/1988,B-L-3,,,,967.7419355,1.290322581,5.806451613
B-L-3,12/01/1988,B-L-3,,,,1000,1,0
B-L-3,01/01/1989,B-L-3,,,,967.7419355,0.967741935,3.967741935
B-L-3,02/01/1989,B-L-3,,,,967.7419355,0.967741935,12.22580645
B-L-3,03/01/1989,B-L-3,,,,1071.428571,1.071428571,5.178571429
B-L-3,04/01/1989,B-L-3,,,,645.1612903,0.967741935,15.22580645
B-L-3,05/01/1989,B-L-3,,,,666.6666667,1,27.3
B-L-3,06/01/1989,B-L-3,,,,967.7419355,0.967741935,20.25806452
B-L-3,07/01/1989,B-L-3,,,,1000,1.333333333,7.766666667
B-L-3,08/01/1989,B-L-3,,,,645.1612903,0.967741935,17.35483871
B-L-3,09/01/1989,B-L-3,,,,645.1612903,0.967741935,65.80645161
B-L-3,10/01/1989,B-L-3,,,,666.6666667,1,50.7
B-L-3,11/01/1989,B-L-3,,,,645.1612903,0.64516129,9.64516129
B-L-3,12/01/1989,B-L-3,,,,666.6666667,0.666666667,18.06666667
B-L-3,01/01/1990,B-L-3,,,,645.1612903,0.64516129,26.41935484
B-L-3,02/01/1990,B-L-3,,,,645.1612903,0.64516129,40.51612903
B-L-3,03/01/1990,B-L-3,,,,714.2857143,0.714285714,80.96428571
B-L-3,04/01/1990,B-L-3,,,,322.5806452,0.64516129,38.35483871
B-L-3,05/01/1990,B-L-3,,,,333.3333333,0.666666667,71.3
B-L-3,06/01/1990,B-L-3,,,,322.5806452,0.967741935,135
B-L-3,07/01/1990,B-L-3,,,,666.6666667,1.333333333,106.9666667
B-L-3,08/01/1990,B-L-3,,,,322.5806452,0.967741935,109.3548387
B-L-3,09/01/1990,B-L-3,,,,322.5806452,0.967741935,59.22580645
B-L-3,10/01/1990,B-L-3,,,,333.3333333,1,81
B-L-3,11/01/1990,B-L-3,,,,322.5806452,0.967741935,114.9354839
B-L-3,12/01/1990,B-L-3,,,,333.3333333,1,82.8
B-L-3,01/01/1991,B-L-3,,,,322.5806452,0.967741935,85.41935484
B-L-3,02/01/1991,B-L-3,,,,322.5806452,0.64516129,108.0967742
B-L-3,03/01/1991,B-L-3,,,,357.1428571,0.714285714,111.0714286
B-L-3,04/01/1991,B-L-3,,,,322.5806452,0.64516129,96.4516129
B-L-3,05/01/1991,B-L-3,,,,333.3333333,0.666666667,92.93333333
B-L-3,06/01/1991,B-L-3,,,,322.5806452,0.64516129,103.0967742
B-L-3,07/01/1991,B-L-3,,,,333.3333333,0.666666667,131.1666667
B-L-3,08/01/1991,B-L-3,,,,322.5806452,0.64516129,98.74193548
B-L-3,09/01/1991,B-L-3,,,,322.5806452,0.64516129,113.4193548
B-L-3,10/01/1991,B-L-3,,,,333.3333333,1,179.3
B-L-3,11/01/1991,B-L-3,,,,645.1612903,0.64516129,421.8709677
B-L-3,12/01/1991,B-L-3,,,,666.6666667,0.666666667,697
B-L-3,01/01/1992,B-L-3,,,,322.5806452,0.64516129,676.1290323
B-L-3,02/01/1992,B-L-3,,,,322.5806452,0.64516129,643.2903226
B-L-3,03/01/1992,B-L-3,,,,344.8275862,0.344827586,99.17241379
B-L-3,04/01/1992,B-L-3,,,,322.5806452,0.322580645,104.1935484
B-L-3,05/01/1992,B-L-3,,,,333.3333333,0.333333333,114.3333333
B-L-3,06/01/1992,B-L-3,,,,322.5806452,0.322580645,94.35483871
B-L-3,07/01/1992,B-L-3,,,,333.3333333,0.333333333,112.1
B-L-3,08/01/1992,B-L-3,,,,322.5806452,0.322580645,79.32258065
B-L-3,09/01/1992,B-L-3,,,,322.5806452,0.322580645,87.67741935
B-L-3,10/01/1992,B-L-3,,,,333.3333333,0.333333333,144.7666667
B-L-3,11/01/1992,B-L-3,,,,322.5806452,0.322580645,120.6451613
B-L-3,12/01/1992,B-L-3,,,,333.3333333,0.333333333,93.33333333
B-L-3,01/01/1993,B-L-3,,,,0,0.322580645,90.83870968
B-L-3,02/01/1993,B-L-3,,,,322.5806452,0.322580645,67.67741935
B-L-3,03/01/1993,B-L-3,,,,357.1428571,0.357142857,122.8214286
B-L-3,04/01/1993,B-L-3,,,,322.5806452,0.322580645,80.32258065
B-L-3,05/01/1993,B-L-3,,,,333.3333333,0.333333333,87.23333333
B-L-3,06/01/1993,B-L-3,,,,322.5806452,0.322580645,79.93548387
B-L-3,07/01/1993,B-L-3,,,,0,0.333333333,97.86666667
B-L-3,08/01/1993,B-L-3,,,,322.5806452,0.322580645,204.7096774
B-L-3,09/01/1993,B-L-3,,,,0,0.322580645,132.1935484
B-L-3,10/01/1993,B-L-3,,,,0,0.333333333,121.7
B-L-3,11/01/1993,B-L-3,,,,0,0.322580645,139.0967742
B-L-3,12/01/1993,B-L-3,,,,0,0.333333333,161.9666667
B-L-3,01/01/1994,B-L-3,,,,0,0,53.19354839
B-L-3,04/01/1994,B-L-3,,,,322.5806452,0.322580645,154.9032258
B-L-3,05/01/1994,B-L-3,,,,333.3333333,0.333333333,252.5
B-L-3,06/01/1994,B-L-3,,,,322.5806452,0.322580645,229.6451613
B-L-3,07/01/1994,B-L-3,,,,0,0,158.3333333
B-L-3,09/01/1994,B-L-3,,,,0,0,2.838709677
B-L-3,11/01/1994,B-L-3,,,,322.5806452,0,179.9354839
B-L-3,12/01/1994,B-L-3,,,,333.3333333,0.333333333,404.4333333
B-L-3,01/01/1995,B-L-3,,,,322.5806452,0.322580645,303.8064516
B-L-3,02/01/1995,B-L-3,,,,0,0.322580645,227.483871
B-L-3,03/01/1995,B-L-3,,,,357.1428571,0.357142857,281.75
B-L-3,04/01/1995,B-L-3,,,,322.5806452,0.322580645,258.5483871
B-L-3,05/01/1995,B-L-3,,,,0,0.333333333,716.9666667
